            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459606.102000000, A.D. 2022-Jan-26 14:26:52.8000,  1.867837399691322E-01,  6.345580165037316E-02,  2.917943312177590E+01,  8.814938127189966E+01,  2.164684135329629E+02,  2.459648614473443E+06,  1.397206245659174E+00,  3.006013065878796E+02,  2.801573790823586E+02,  7.803066019359294E-02,  9.260551873681272E-02,  2.576570217306460E+02,
2459617.060000000, A.D. 2022-Feb-06 13:26:24.0000,  1.870751194253110E-01,  6.336948744825538E-02,  2.919310275467252E+01,  8.812886020078979E+01,  2.169002622754055E+02,  2.459648788274201E+06,  1.399309467555784E+00,  3.156023255215579E+02,  2.979153506648913E+02,  7.795245165021518E-02,  9.253541585217498E-02,  2.572697522220177E+02,
2459628.018000000, A.D. 2022-Feb-17 12:25:55.2000,  1.879229353531409E-01,  6.333404070091843E-02,  2.919078766744185E+01,  8.812901120184193E+01,  2.170321824022432E+02,  2.459648833720772E+06,  1.398294059359172E+00,  3.308935013033963E+02,  3.178647556643123E+02,  7.799018523994392E-02,  9.264632977896940E-02,  2.574565754537963E+02,
2459638.976000000, A.D. 2022-Feb-28 11:25:26.4000,  1.894821378639491E-01,  6.332852258008842E-02,  2.917146046388872E+01,  8.812404228246373E+01,  2.169780352534161E+02,  2.459648794184570E+06,  1.394451106620404E+00,  3.463090216614299E+02,  3.396732017657616E+02,  7.813340771194294E-02,  9.293829284379745E-02,  2.581660972484701E+02,
2459649.934000000, A.D. 2022-Mar-11 10:24:57.6000,  1.914355778134169E-01,  6.333002118843963E-02,  2.914177388321726E+01,  8.809068545399280E+01,  2.168911499363040E+02,  2.459648735040804E+06,  1.389363650159992E+00,  1.665790324284157E+00,  2.500572042908196E+00,  7.832402644822987E-02,  9.331803170802012E-02,  2.591114284287949E+02,
2459660.892000000, A.D. 2022-Mar-22 09:24:28.8000,  1.931259560204199E-01,  6.332144366651567E-02,  2.911365038030974E+01,  8.801890548315353E+01,  2.168187351564223E+02,  2.459648675512372E+06,  1.385290469036148E+00,  1.692338387597451E+01,  2.523938126375330E+01,  7.847748250050061E-02,  9.363352133448556E-02,  2.598732959236191E+02,
2459671.850000000, A.D. 2022-Apr-02 08:24:00.0000,  1.940894486406064E-01,  6.328655020822374E-02,  2.909851719632811E+01,  8.791623269330508E+01,  2.166698417681258E+02,  2.459648573751825E+06,  1.383953725486662E+00,  3.221325037697854E+01,  4.692424308654655E+01,  7.852800797988468E-02,  9.376946575154564E-02,  2.601243042814942E+02,
2459682.808000000, A.D. 2022-Apr-13 07:23:31.2000,  1.943802778349325E-01,  6.320954957211575E-02,  2.910205538118529E+01,  8.780241250787670E+01,  2.163355787395621E+02,  2.459648385683947E+06,  1.385732910179857E+00,  4.770013619920421E+01,  6.698755640709564E+01,  7.846077725386719E-02,  9.371200493561863E-02,  2.597903227637676E+02,
2459693.766000000, A.D. 2022-Apr-24 06:23:02.4000,  1.943680889448554E-01,  6.308663648606756E-02,  2.912264544735079E+01,  8.769898680316106E+01,  2.158044455827166E+02,  2.459648116011586E+06,  1.389816204052143E+00,  6.344509361320935E+01,  8.523831051160670E+01,  7.830702287281834E-02,  9.352740925956912E-02,  2.590270562038242E+02,
2459704.724000000, A.D. 2022-May-05 05:22:33.6000,  1.943540151049587E-01,  6.293549245886361E-02,  2.915321799460349E+01,  8.762115315006930E+01,  2.151671111882160E+02,  2.459647810372829E+06,  1.394862371489844E+00,  7.938667696530464E+01,  1.017184651801743E+02,  7.811804891830100E-02,  9.330060537773838E-02,  2.580899788812040E+02,
2459715.682000000, A.D. 2022-May-16 04:22:04.8000,  1.943799654464620E-01,  6.279216413300573E-02,  2.918438659665148E+01,  8.757427834031782E+01,  2.145488682630086E+02,  2.459647514900182E+06,  1.399573305081299E+00,  9.540485318938784E+01,  1.165923894428889E+02,  7.794265465084191E-02,  9.309314516867809E-02,  2.572212535727724E+02,
2459726.640000000, A.D. 2022-May-27 03:21:36.0000,  1.942691415763923E-01,  6.269905164489940E-02,  2.920723144834106E+01,  8.755445150701053E+01,  2.140454968777330E+02,  2.459647245774935E+06,  1.402981607746777E+00,  1.113886375284059E+02,  1.300929960003242E+02,  7.781637129744358E-02,  9.293369094998775E-02,  2.565963787495182E+02,
2459737.598000000, A.D. 2022-Jun-07 02:21:07.2000,  1.937664592392000E-01,  6.269222342092254E-02,  2.921513117506185E+01,  8.755101347611193E+01,  2.136967049524009E+02,  2.459646984273186E+06,  1.404524191278284E+00,  1.272691713715602E+02,  1.424930494867297E+02,  7.775938391469449E-02,  9.282654440846645E-02,  2.563145599310448E+02,
2459748.556000000, A.D. 2022-Jun-18 01:20:38.4000,  1.926664458209014E-01,  6.279297812386329E-02,  2.920468566985041E+01,  8.754964685281992E+01,  2.134913902465004E+02,  2.459646689857857E+06,  1.404013627159876E+00,  1.430214517147441E+02,  1.540819986305248E+02,  7.777823403823661E-02,  9.276348995260993E-02,  2.564077677281735E+02,
2459759.514000000, A.D. 2022-Jun-29 00:20:09.6000,  1.908878182888839E-01,  6.300423468157847E-02,  2.917594791115534E+01,  8.753531893869247E+01,  2.133872443657602E+02,  2.459646319411277E+06,  1.401576926488487E+00,  1.586509237568762E+02,  1.651456068532695E+02,  7.786835510044685E-02,  9.273247551931521E-02,  2.568535434597546E+02,
2459770.472000000, A.D. 2022-Jul-09 23:19:40.8000,  1.884944730747955E-01,  6.331073784452290E-02,  2.913215729634097E+01,  8.749482794012330E+01,  2.133324948093442E+02,  2.459645845340915E+06,  1.397589409210439E+00,  1.741768988418878E+02,  1.759498393291469E+02,  7.801639760163724E-02,  9.272205735875158E-02,  2.575863824006652E+02,
2459781.430000000, A.D. 2022-Jul-20 22:19:12.0000,  1.856775865752535E-01,  6.368178159962105E-02,  2.907908588738445E+01,  8.741883718661954E+01,  2.132851014981849E+02,  2.459903777533977E+06,  1.392612264502983E+00,  1.896173236522776E+02,  1.867291016577575E+02,  7.820217219835379E-02,  9.272256279708652E-02,  2.585069866008128E+02,
2459792.388000000, A.D. 2022-Jul-31 21:18:43.2000,  1.827102545862275E-01,  6.407587245479325E-02,  2.902414752306179E+01,  8.730338102495641E+01,  2.132282718550939E+02,  2.459904130454940E+06,  1.387333018996284E+00,  2.049760026388136E+02,  1.976783423764796E+02,  7.840043609302022E-02,  9.272499973124719E-02,  2.594906882995223E+02,
2459803.346000000, A.D. 2022-Aug-11 20:18:14.4000,  1.798835129634258E-01,  6.444711350950348E-02,  2.897531290412014E+01,  8.715078425442343E+01,  2.131801521852326E+02,  2.459904441794967E+06,  1.382504483390074E+00,  2.202346102057498E+02,  2.089508209103297E+02,  7.858287758898497E-02,  9.271864166846647E-02,  2.603969855614753E+02,
2459814.304000000, A.D. 2022-Aug-22 19:17:45.6000,  1.774335073905197E-01,  6.475309026873033E-02,  2.893989247704716E+01,  8.696985979520565E+01,  2.131939723847917E+02,  2.459904701667079E+06,  1.378872826000421E+00,  2.353531133310248E+02,  2.206653311645409E+02,  7.872079746806847E-02,  9.268850466740661E-02,  2.610828157693275E+02,
2459825.262000000, A.D. 2022-Sep-02 18:17:16.8000,  1.754759794337531E-01,  6.496336204095858E-02,  2.892326770233575E+01,  8.677521944044278E+01,  2.133440093062052E+02,  2.459904935405995E+06,  1.377084752322416E+00,  2.502829674392059E+02,  2.329273815944080E+02,  7.878892599920204E-02,  9.261448995744551E-02,  2.614218183687460E+02,
2459836.220000000, A.D. 2022-Sep-13 17:16:48.0000,  1.739731024635421E-01,  6.506654414785570E-02,  2.892769238429324E+01,  8.658546300123591E+01,  2.136966270651661E+02,  2.459905186856979E+06,  1.377568213043179E+00,  2.649934500732869E+02,  2.458641706497177E+02,  7.877049081804739E-02,  9.247443748823907E-02,  2.613300717825985E+02,
2459847.178000000, A.D. 2022-Sep-24 16:16:19.2000,  1.727576188043129E-01,  6.507353885545757E-02,  2.895137277842537E+01,  8.642019265421179E+01,  2.142733008616309E+02,  2.459905492299738E+06,  1.380387336268051E+00,  2.795036791182204E+02,  2.596635997877144E+02,  7.866320722277428E-02,  9.225287559009099E-02,  2.607963652964818E+02,
2459858.136000000, A.D. 2022-Oct-05 15:15:50.4000,  1.716272941754903E-01,  6.501480101988313E-02,  2.898814341758038E+01,  8.629574827447013E+01,  2.150209291384304E+02,  2.459905854983727E+06,  1.385092427813825E+00,  2.939047969762724E+02,  2.745959493748254E+02,  7.848496282258785E-02,  9.195512462529255E-02,  2.599104527401177E+02,
2459869.094000000, A.D. 2022-Oct-16 14:15:21.6000,  1.704948781360748E-01,  6.493079440390877E-02,  2.902824203869948E+01,  8.622025597683113E+01,  2.158095480804157E+02,  2.459906233718912E+06,  1.390628013565705E+00,  3.083524664651744E+02,  2.909867801981948E+02,  7.827654428221872E-02,  9.162229416052867E-02,  2.588758434952888E+02,
2459880.052000000, A.D. 2022-Oct-27 13:14:52.8000,  1.695269519162259E-01,  6.485741423797886E-02,  2.906053683180485E+01,  8.618951294491244E+01,  2.164772699833985E+02,  2.459906558805223E+06,  1.395427601697987E+00,  3.230116723597653E+02,  3.091064683874601E+02,  7.809695255930373E-02,  9.133649088062859E-02,  2.579854372680776E+02,
2459891.010000000, A.D. 2022-Nov-07 12:14:24.0000,  1.691401783034490E-01,  6.481295813196995E-02,  2.907623031075686E+01,  8.618582683793306E+01,  2.169219082540890E+02,  2.459906777809185E+06,  1.397839511504104E+00,  3.379591333110610E+02,  3.289725625955969E+02,  7.800709149664614E-02,  9.120122486132234E-02,  2.575402948888120E+02,
2459901.968000000, A.D. 2022-Nov-18 11:13:55.2000,  1.697353567597508E-01,  6.479612385105994E-02,  2.907283942629305E+01,  8.618247977606124E+01,  2.171810118811150E+02,  2.459906902378956E+06,  1.396881983342690E+00,  3.531072549375985E+02,  3.501600745495177E+02,  7.804273538396389E-02,  9.128934691686784E-02,  2.577168324116633E+02,
2459912.926000000, A.D. 2022-Nov-29 10:13:26.4000,  1.713068848181152E-01,  6.479616052125471E-02,  2.905609764005497E+01,  8.615385385513802E+01,  2.173945182102863E+02,  2.459906997302172E+06,  1.392916642967040E+00,  8.258181875428647E+00,  1.182300850593945E+01,  7.819077935386611E-02,  9.158539818647750E-02,  2.584504979660283E+02,
2459923.884000000, A.D. 2022-Dec-10 09:12:57.6000,  1.733502529002134E-01,  6.480075669350593E-02,  2.903772695657084E+01,  8.608643096173239E+01,  2.176499962916684E+02,  2.459907105737919E+06,  1.387620254077407E+00,  2.328185629244578E+01,  3.301185980946753E+01,  7.838961654661185E-02,  9.197847639971776E-02,  2.594369741592988E+02,
2459934.842000000, A.D. 2022-Dec-21 08:12:28.8000,  1.752507974982004E-01,  6.479224998776077E-02,  2.903009716353559E+01,  8.598376533725758E+01,  2.178839007225062E+02,  2.459907200286152E+06,  1.383109946021165E+00,  3.823152934797714E+01,  5.304590705906701E+01,  7.855994257553635E-02,  9.232763516331192E-02,  2.602829956039453E+02,
2459945.800000000, A.D. 2023-Jan-01 07:12:00.0000,  1.767236595164821E-01,  6.474464157175175E-02,  2.904109974088902E+01,  8.586258773524315E+01,  2.179478334873262E+02,  2.459907217991992E+06,  1.380928351303335E+00,  5.327898870842139E+01,  7.163989314384237E+01,  7.864266029280839E-02,  9.254067901386503E-02,  2.606941914547762E+02,
2459956.758000000, A.D. 2023-Jan-12 06:11:31.2000,  1.778852902394780E-01,  6.463271397229123E-02,  2.907204594480765E+01,  8.574410441174520E+01,  2.177373658303183E+02,  2.459907123891892E+06,  1.381587768916838E+00,  6.857387668342005E+01,  8.878864590879697E+01,  7.861763474724644E-02,  9.260255552220163E-02,  2.605697648020141E+02,
2459967.716000000, A.D. 2023-Jan-23 05:11:02.4000,  1.790203874316820E-01,  6.444623803077022E-02,  2.911856628832710E+01,  8.564606335858210E+01,  2.172565574137624E+02,  2.459906936085934E+06,  1.384715783272422E+00,  8.416290631277131E+01,  1.046023764263238E+02,  7.849919418724580E-02,  9.255215034372137E-02,  2.599811487301977E+02,
2459978.674000000, A.D. 2023-Feb-03 04:10:33.6000,  1.803262875951153E-01,  6.419790115685922E-02,  2.917297972236822E+01,  8.557851580927202E+01,  2.165992324347113E+02,  2.459906705840527E+06,  1.389436509475724E+00,  9.999518829164028E+01,  1.192137818364223E+02,  7.832128831911121E-02,  9.244467548136320E-02,  2.590978411354965E+02,
2459989.632000000, A.D. 2023-Feb-14 03:10:04.8000,  1.817943909843167E-01,  6.392107817761525E-02,  2.922668022007137E+01,  8.554304615086433E+01,  2.158901294577406E+02,  2.459906480239771E+06,  1.394716636478709E+00,  1.159731433435142E+02,  1.327612283820641E+02,  7.812349056677027E-02,  9.232590295592531E-02,  2.581169469010600E+02,
2460000.590000000, A.D. 2023-Feb-25 02:09:36.0000,  1.832310688381052E-01,  6.366068829257333E-02,  2.927201918983544E+01,  8.553399372341109E+01,  2.152314496292796E+02,  2.459906274273172E+06,  1.399588159370200E+00,  1.320031745113285E+02,  1.454036708921378E+02,  7.794210316253437E-02,  9.222351803249540E-02,  2.572185235991109E+02,
2460011.548000000, A.D. 2023-Mar-08 01:09:07.2000,  1.843524586530748E-01,  6.346208328733628E-02,  2.930351685082134E+01,  8.554065703759350E+01,  2.146753150509807E+02,  2.459906062845638E+06,  1.403268415855463E+00,  1.480239854578270E+02,  1.573334550646737E+02,  7.780576789643445E-02,  9.214945250553262E-02,  2.565439340986921E+02,
2460022.506000000, A.D. 2023-Mar-19 00:08:38.4000,  1.848898082078954E-01,  6.336171148289867E-02,  2.931849040814613E+01,  8.554973978340986E+01,  2.142220393305906E+02,  2.459905789844250E+06,  1.405214349737467E+00,  1.640112169066520E+02,  1.687756468949986E+02,  7.773392127951603E-02,  9.210613107613340E-02,  2.561886733274948E+02,
2460033.464000000, A.D. 2023-Mar-29 23:08:09.6000,  1.846705236573310E-01,  6.338084201971211E-02,  2.931722436937235E+01,  8.554770448519359E+01,  2.138336339607889E+02,  2.459905386045013E+06,  1.405145020967156E+00,  1.799681007461841E+02,  1.799776616687407E+02,  7.773647814625831E-02,  9.209211427280450E-02,  2.562013134788133E+02,
2460044.422000000, A.D. 2023-Apr-09 22:07:40.8000,  1.836640754518185E-01,  6.352222076417832E-02,  2.930278918563058E+01,  8.552293328521358E+01,  2.134536344784932E+02,  2.460161373958540E+06,  1.403050473168750E+00,  1.959104992326434E+02,  1.911947283104775E+02,  7.781382498796197E-02,  9.210542921174560E-02,  2.565837843217074E+02,
2460055.380000000, A.D. 2023-Apr-20 21:07:12.0000,  1.819911212650241E-01,  6.376934557192449E-02,  2.928051600383245E+01,  8.546760205409672E+01,  2.130286997751675E+02,  2.460161261949181E+06,  1.399192686876954E+00,  2.118507510333356E+02,  2.026742978094287E+02,  7.795678901498196E-02,  9.214423245803945E-02,  2.572912247015330E+02,
2460066.338000000, A.D. 2023-May-01 20:06:43.2000,  1.798962952311102E-01,  6.408831305182555E-02,  2.925716511183193E+01,  8.537911184185725E+01,  2.125305883199840E+02,  2.460161179618586E+06,  1.394098117846285E+00,  2.277814780358892E+02,  2.146402167103581E+02,  7.814659619161948E-02,  9.220487933141341E-02,  2.582314654840486E+02,
2460077.296000000, A.D. 2023-May-12 19:06:14.4000,  1.776830645084149E-01,  6.443281430818781E-02,  2.923986341717824E+01,  8.526101357799224E+01,  2.119755475074606E+02,  2.460161080782080E+06,  1.388534391128786E+00,  2.436619486293966E+02,  2.272790060802560E+02,  7.835520773954333E-02,  9.227760117089885E-02,  2.592661746803000E+02,
2460088.254000000, A.D. 2023-May-23 18:05:45.6000,  1.756168842999504E-01,  6.475264818151329E-02,  2.923481849994566E+01,  8.512309808793226E+01,  2.114335213101242E+02,  2.460160960001494E+06,  1.383457338121265E+00,  2.594143487083653E+02,  2.407347666467024E+02,  7.854679086498109E-02,  9.234093354844888E-02,  2.602176374219677E+02,
2460099.212000000, A.D. 2023-Jun-03 17:05:16.8000,  1.738199427354390E-01,  6.500521483041374E-02,  2.924594611594402E+01,  8.498037788513938E+01,  2.110157790101137E+02,  2.460160853768008E+06,  1.379901875288160E+00,  2.749404087302561E+02,  2.551213749175944E+02,  7.868165572241312E-02,  9.235809661441248E-02,  2.608881156312818E+02,
2460110.170000000, A.D. 2023-Jun-14 16:04:48.0000,  1.722087977429068E-01,  6.516712250732543E-02,  2.927361389197301E+01,  8.485067626979385E+01,  2.108337173536523E+02,  2.460160820348034E+06,  1.378785897322616E+00,  2.901640144364244E+02,  2.705536384790297E+02,  7.872410618720974E-02,  9.228108986709405E-02,  2.610992763264137E+02,
2460121.128000000, A.D. 2023-Jun-25 15:04:19.2000,  1.705407308323558E-01,  6.524091370938376E-02,  2.931388884371672E+01,  8.475063594760176E+01,  2.109385929208854E+02,  2.460160901843835E+06,  1.380609906404353E+00,  3.050878371853544E+02,  2.871782605205399E+02,  7.865475272203841E-02,  9.206859173469306E-02,  2.607543219341229E+02,
2460132.086000000, A.D. 2023-Jul-06 14:03:50.4000,  1.686021144826564E-01,  6.525204133866666E-02,  2.935881318988019E+01,  8.469067022587814E+01,  2.112752973529834E+02,  2.460161088611537E+06,  1.385098502832740E+00,  3.198285261827998E+02,  3.051601457316675E+02,  7.848473333326209E-02,  9.171742532785751E-02,  2.599093127772100E+02,
2460143.044000000, A.D. 2023-Jul-17 13:03:21.6000,  1.664702729421700E-01,  6.523542487918582E-02,  2.939834354783188E+01,  8.467007277617518E+01,  2.116962168978551E+02,  2.460161315978406E+06,  1.390960627813551E+00,  3.345843974445162E+02,  3.245766330215851E+02,  7.826406516951953E-02,  9.129270545985323E-02,  2.588139396626083E+02,
2460154.002000000, A.D. 2023-Jul-28 12:02:52.8000,  1.646363890706801E-01,  6.521874518732103E-02,  2.942397793643080E+01,  8.467521372270338E+01,  2.120606935278848E+02,  2.460161512371839E+06,  1.396089021846227E+00,  3.495148523250419E+02,  3.452260487712786E+02,  7.807228413357256E-02,  9.092582307982409E-02,  2.578632124217451E+02,
2460164.960000000, A.D. 2023-Aug-08 11:02:24.0000,  1.637570667086625E-01,  6.521554643734764E-02,  2.943268821937635E+01,  8.468347196606813E+01,  2.123600325702402E+02,  2.460161668850390E+06,  1.398396811877141E+00,  4.602333121739529E+00,  6.488574716467435E+00,  7.798636477640319E-02,  9.075718311545874E-02,  2.574376578538913E+02,
2460175.918000000, A.D. 2023-Aug-19 10:01:55.2000,  1.641439081700818E-01,  6.523131140559274E-02,  2.942873654482045E+01,  8.467247587398539E+01,  2.127235885077656E+02,  2.460161849145700E+06,  1.396920027756366E+00,  1.965306433889273E+01,  2.745124853857200E+01,  7.804131840779374E-02,  9.085132540999474E-02,  2.577098136234804E+02,
2460186.876000000, A.D. 2023-Aug-30 09:01:26.4000,  1.655183734825008E-01,  6.526735738698554E-02,  2.942175792666771E+01,  8.462976331152379E+01,  2.132613562533066E+02,  2.460162111304767E+06,  1.392321615032011E+00,  3.448042046269317E+01,  4.729397928213295E+01,  7.821305504276056E-02,  9.115875269853559E-02,  2.585609503675795E+02,
2460197.834000000, A.D. 2023-Sep-10 08:00:57.6000,  1.673030085570663E-01,  6.531314458483566E-02,  2.942221647739325E+01,  8.455673259055479E+01,  2.139285609338057E+02,  2.460162439187646E+06,  1.386398381747191E+00,  4.907131057017716E+01,  6.560220014351023E+01,  7.843566778313704E-02,  9.155819098143843E-02,  2.596656233443626E+02,
2460208.792000000, A.D. 2023-Sep-21 07:00:28.8000,  1.690772918022488E-01,  6.534033541242275E-02,  2.943735344133445E+01,  8.446555243694969E+01,  2.145563266037972E+02,  2.460162760813856E+06,  1.381107052517305E+00,  6.357399581873504E+01,  8.237071506155515E+01,  7.863587643927093E-02,  9.193141746611910E-02,  2.606604602762966E+02,
2460219.750000000, A.D. 2023-Oct-02 06:00:00.0000,  1.707668178965776E-01,  6.531026286526198E-02,  2.946946606670549E+01,  8.437276989377887E+01,  2.149730936558176E+02,  2.460163011180185E+06,  1.377847971244304E+00,  7.817746777283948E+01,  9.781173255199748E+01,  7.875982808550520E-02,  9.220939330574841E-02,  2.612770113344885E+02,
2460230.708000000, A.D. 2023-Oct-13 04:59:31.2000,  1.725457290570891E-01,  6.518936886439501E-02,  2.951636831774335E+01,  8.429339484819535E+01,  2.150931304074120E+02,  2.460163173043357E+06,  1.377238893116274E+00,  9.301176893446471E+01,  1.121728203675190E+02,  7.878304717686649E-02,  9.237672548933795E-02,  2.613925599976553E+02,
2460241.666000000, A.D. 2023-Oct-24 03:59:02.4000,  1.746363006521178E-01,  6.496238159795500E-02,  2.957291156098838E+01,  8.423749972710200E+01,  2.149345090026808E+02,  2.460163277407704E+06,  1.379220104349651E+00,  1.081151224465749E+02,  1.256486858157214E+02,  7.870758266844256E-02,  9.245278373893012E-02,  2.610170768716804E+02,
2460252.624000000, A.D. 2023-Nov-04 02:58:33.6000,  1.771492261344018E-01,  6.463813773587196E-02,  2.963269135880341E+01,  8.420908543833356E+01,  2.145876176288217E+02,  2.460163377282449E+06,  1.383269527234088E+00,  1.234522647946039E+02,  1.383730656997268E+02,  7.855390040190900E-02,  9.246966306794606E-02,  2.602529679952082E+02,
2460263.582000000, A.D. 2023-Nov-15 01:58:04.8000,  1.800156057188174E-01,  6.424779083504541E-02,  2.968942951692596E+01,  8.420654930578915E+01,  2.141651483907143E+02,  2.460163514187984E+06,  1.388607550773028E+00,  1.389549193541431E+02,  1.504511167670078E+02,  7.835245558711702E-02,  9.245712033918864E-02,  2.592525150821703E+02,
2460274.540000000, A.D. 2023-Nov-26 00:57:36.0000,  1.830052536140515E-01,  6.383752177858844E-02,  2.973794345277606E+01,  8.422390398228821E+01,  2.137586359159002E+02,  2.460163693522771E+06,  1.394354837039878E+00,  1.545593216928205E+02,  1.619978622976164E+02,  7.813700401499471E-02,  9.243648625140098E-02,  2.581839216510024E+02,
2460285.498000000, A.D. 2023-Dec-06 23:57:07.2000,  1.857975040248375E-01,  6.345890535444008E-02,  2.977477734109867E+01,  8.425229945650996E+01,  2.134142032833549E+02,  2.460163876040837E+06,  1.399646040400066E+00,  1.702276935677450E+02,  1.731637645750715E+02,  7.793995433339461E-02,  9.242100331234915E-02,  2.572078865718792E+02,
2460296.456000000, A.D. 2023-Dec-17 22:56:38.4000,  1.880699509909951E-01,  6.315948177831723E-02,  2.979852338460836E+01,  8.428163224844896E+01,  2.131280998331031E+02,  2.460420446791477E+06,  1.403713657383401E+00,  1.859524326152068E+02,  1.841434875624915E+02,  7.778931430781021E-02,  9.241914683730318E-02,  2.564625613681494E+02,
2460307.414000000, A.D. 2023-Dec-28 21:56:09.6000,  1.895793190734746E-01,  6.297506523729637E-02,  2.980987820331352E+01,  8.430211464026655E+01,  2.128563003150001E+02,  2.460419972231729E+06,  1.405954525454272E+00,  2.017482447228887E+02,  1.951720673658565E+02,  7.770663646601318E-02,  9.243820769473000E-02,  2.560538008038930E+02,
2460318.372000000, A.D. 2024-Jan-08 20:55:40.8000,  1.902215703454729E-01,  6.292404008501097E-02,  2.981146359841243E+01,  8.430573726847460E+01,  2.125319272131655E+02,  2.460419625548575E+06,  1.405991994835898E+00,  2.176383212553282E+02,  2.065141133051663E+02,  7.770525588321245E-02,  9.248647168141393E-02,  2.560469770256536E+02,
2460329.330000000, A.D. 2024-Jan-19 19:55:12.0000,  1.900624332856145E-01,  6.300369998587206E-02,  2.980742955955292E+01,  8.428761455398893E+01,  2.120877981004704E+02,  2.460419348624612E+06,  1.403739990956883E+00,  2.336372567017011E+02,  2.184483379028238E+02,  7.778834144149478E-02,  9.257298289711749E-02,  2.564577502380622E+02,
2460340.288000000, A.D. 2024-Jan-30 18:54:43.2000,  1.893265741410323E-01,  6.318923468704145E-02,  2.980278927638746E+01,  8.424701462303719E+01,  2.114832816310813E+02,  2.460419081012988E+06,  1.399467130458134E+00,  2.497317682143495E+02,  2.312476030373101E+02,  7.794659683100855E-02,  9.270395897497563E-02,  2.572407684074360E+02,
2460351.246000000, A.D. 2024-Feb-10 17:54:14.4000,  1.883299592524956E-01,  6.343680593061851E-02,  2.980252973225770E+01,  8.418785971048084E+01,  2.107322000147934E+02,  2.460418783903657E+06,  1.393849079788939E+00,  2.658623551364669E+02,  2.451557761677024E+02,  7.815590418022161E-02,  9.287500242982472E-02,  2.582776035225509E+02,
2460362.204000000, A.D. 2024-Feb-21 16:53:45.6000,  1.873492047609815E-01,  6.369241442910599E-02,  2.981055957829061E+01,  8.411857310485796E+01,  2.099197660270593E+02,  2.460418460478532E+06,  1.387978755948224E+00,  2.819172029137079E+02,  2.603683296025235E+02,  7.837611776454689E-02,  9.305982109998780E-02,  2.593699640266174E+02,
2460373.162000000, A.D. 2024-Mar-03 15:53:16.8000,  1.864609643894340E-01,  6.390651127422692E-02,  2.982860179839139E+01,  8.405078460270373E+01,  2.091882934129343E+02,  2.460418158833703E+06,  1.383274498129481E+00,  2.977570274424602E+02,  2.770266769671931E+02,  7.855371220910708E-02,  9.320091314398724E-02,  2.602520327576387E+02,
2460384.120000000, A.D. 2024-Mar-14 14:52:48.0000,  1.854519145379540E-01,  6.405005994541120E-02,  2.985534175480317E+01,  8.399673212758097E+01,  2.086769703306666E+02,  2.460417944528105E+06,  1.381192528541000E+00,  3.132818145000235E+02,  2.952235162425299E+02,  7.863263211659174E-02,  9.321520428777229E-02,  2.606443291293212E+02,
2460395.078000000, A.D. 2024-Mar-25 13:52:19.2000,  1.839407102338100E-01,  6.412307134158537E-02,  2.988628407453680E+01,  8.396547204549540E+01,  2.084357895116050E+02,  2.460417850235090E+06,  1.382673171394032E+00,  3.285134414885506E+02,  3.149820855174144E+02,  7.857648598051907E-02,  9.302990061945275E-02,  2.603652167757349E+02,
2460406.036000000, A.D. 2024-Apr-05 12:51:50.4000,  1.817508382618128E-01,  6.414780524893876E-02,  2.991493572251635E+01,  8.395886359375004E+01,  2.083833295711313E+02,  2.460417842626884E+06,  1.387439616083209E+00,  3.436190181283710E+02,  3.361536236317919E+02,  7.839642036744787E-02,  9.264503548595697E-02,  2.594707516110090E+02,
2460416.994000000, A.D. 2024-Apr-16 11:51:21.6000,  1.792636235957588E-01,  6.415113872514662E-02,  2.993534579330272E+01,  8.396967198594601E+01,  2.083827304318426E+02,  2.460417854030505E+06,  1.393661842192998E+00,  3.588014083019524E+02,  3.582495462004552E+02,  7.816290415468312E-02,  9.217466958421963E-02,  2.583123029568792E+02,
2460427.952000000, A.D. 2024-Apr-27 10:50:52.8000,  1.772899265449542E-01,  6.415385860877461E-02,  2.994511607701580E+01,  8.398405730466760E+01,  2.084013666869500E+02,  2.460417865591274E+06,  1.398603107360022E+00,  1.410688258703327E+01,  2.038198375530579E+01,  7.797869587199124E-02,  9.180353313520787E-02,  2.573996855187384E+02,
2460438.910000000, A.D. 2024-May-08 09:50:24.0000,  1.764348979399136E-01,  6.417503546137640E-02,  2.994665835566645E+01,  8.398811717502157E+01,  2.085678972063309E+02,  2.460417941040807E+06,  1.400090689325956E+00,  2.935844453046010E+01,  4.150755725190547E+01,  7.792345171116084E-02,  9.167186796094529E-02,  2.571262009986755E+02,
2460449.868000000, A.D. 2024-May-19 08:49:55.2000,  1.766632424136401E-01,  6.423314602674116E-02,  2.994572148051264E+01,  8.397420082068039E+01,  2.090288378462164E+02,  2.460418155352215E+06,  1.397609703442685E+00,  4.432190426650238E+01,  6.085935209596152E+01,  7.801564236612347E-02,  9.179813870550578E-02,  2.575826420732656E+02,
2460460.826000000, A.D. 2024-May-30 07:49:26.4000,  1.775098001119479E-01,  6.433257176196103E-02,  2.994843915639311E+01,  8.394289572864659E+01,  2.097868669700666E+02,  2.460418514895806E+06,  1.392220962558689E+00,  5.890640620787005E+01,  7.819049830372349E+01,  7.821682467550038E-02,  9.210107758903974E-02,  2.585796433767058E+02,
