            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  9.074558087776816E-02,  1.398753519102644E+00,  1.842838901836459E+00,  4.957921413575966E+01,  2.893306440513789E+02,  2.459066796572528E+06,  5.169057792252302E-01,  1.371637540090484E+02,  1.436755876139991E+02,  1.538352181398206E+00,  1.677950843693769E+00,  6.964518766642343E+02,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  9.004801368489318E-02,  1.400136698357339E+00,  1.842708982494292E+00,  4.956363621125571E+01,  2.890517055641373E+02,  2.459065952010281E+06,  5.167340772652053E-01,  1.432169780739927E+02,  1.488741847970614E+02,  1.538692941401511E+00,  1.677249184445682E+00,  6.966832957974937E+02,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  8.944993368503751E-02,  1.401289110232500E+00,  1.842624208195543E+00,  4.954811550557424E+01,  2.887015475049474E+02,  2.459064986095050E+06,  5.166056722267917E-01,  1.493413518352650E+02,  1.541027371444989E+02,  1.538947897619271E+00,  1.676606685006043E+00,  6.968564600699133E+02,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  8.896575681324333E-02,  1.402192130720193E+00,  1.842582912722379E+00,  4.953275525643499E+01,  2.882916337738744E+02,  2.459063922892957E+06,  5.165184140859927E-01,  1.555252993266104E+02,  1.593566485402815E+02,  1.539121214385299E+00,  1.676050298050406E+00,  6.969741836543029E+02,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  8.860683368773212E-02,  1.402831280857056E+00,  1.842583340720166E+00,  4.951765218470928E+01,  2.878349490226788E+02,  2.459062789477095E+06,  5.164705175709823E-01,  1.617557373451921E+02,  1.646297890254293E+02,  1.539216369740048E+00,  1.675601458623039E+00,  6.970388197435153E+02,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  8.838133386104853E-02,  1.403196383381510E+00,  1.842623659017158E+00,  4.950289415854455E+01,  2.873456937386478E+02,  2.459061615375167E+06,  5.164605745445034E-01,  1.680183755759655E+02,  1.699148007552435E+02,  1.539236125259014E+00,  1.675275867136518E+00,  6.970522393069499E+02,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  8.829422598395729E-02,  1.403281483230932E+00,  1.842702007260584E+00,  4.948855718362274E+01,  2.868389074381007E+02,  2.459060431902652E+06,  5.164876143721718E-01,  1.742980925258423E+02,  1.752034803171936E+02,  1.539182402069814E+00,  1.675083320908696E+00,  6.970157463264750E+02,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  8.834728926064507E-02,  1.403084739367483E+00,  1.842816550443253E+00,  4.947470778463100E+01,  2.863300263907355E+02,  2.459756201372293E+06,  5.165511529571098E-01,  1.805793805698192E+02,  1.804872236994208E+02,  1.539056180976608E+00,  1.675027622585732E+00,  6.969300096207345E+02,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  8.853907063777969E-02,  1.402608569795508E+00,  1.842965457930843E+00,  4.946141001063859E+01,  2.858344291729072E+02,  2.459754961293525E+06,  5.166511479161658E-01,  1.868467993818612E+02,  1.857574806208319E+02,  1.538857590721919E+00,  1.675106611648330E+00,  6.967951226896630E+02,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  8.886487607052093E-02,  1.401859784391574E+00,  1.843146849221853E+00,  4.944872826582070E+01,  2.853670145022626E+02,  2.459753758723816E+06,  5.167879312551668E-01,  1.930853927522468E+02,  1.910061818964491E+02,  1.538586042370677E+00,  1.675312300349780E+00,  6.966106950788060E+02,
