            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  2.411275375386362E-05,  2.370908203862407E-03,  1.292716183638805E+02,  2.214658617677560E+02,  7.783286888477159E+01,  2.459419963262377E+06,  6.125508707633298E+01,  3.509794302995052E+02,  3.509789970599718E+02,  2.370965374366638E-03,  2.371022544870870E-03,  5.877062905018586E+00,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  2.530796244968470E-05,  2.370918234739144E-03,  1.292702206250781E+02,  2.214738216036029E+02,  3.421405360677281E+01,  2.459431004814322E+06,  6.125458851903316E+01,  3.458615636826159E+02,  3.458608552714185E+02,  2.370978239367395E-03,  2.371038243995647E-03,  5.877110739028799E+00,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  1.788273477256169E-05,  2.370929499303040E-03,  1.292693355119616E+02,  2.214821747507057E+02,  3.430375133342587E+02,  2.459441922980284E+06,  6.125483423552907E+01,  3.483015343705834E+02,  3.483011188613795E+02,  2.370971898764659E-03,  2.371014298226278E-03,  5.877087163696747E+00,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  1.106346538710618E-05,  2.370934447196919E-03,  1.292686867775488E+02,  2.214898216898108E+02,  2.854280643042889E+02,  2.459452736129467E+06,  6.125526906705157E+01,  3.571743270906247E+02,  3.571742645916344E+02,  2.370960678238316E-03,  2.370986909279714E-03,  5.877045444138608E+00,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  1.600659764045350E-05,  2.370931978752493E-03,  1.292674663051609E+02,  2.214972590229165E+02,  2.242743436675212E+02,  2.459463491419873E+06,  6.125491053445212E+01,  9.591301702266671E+00,  9.591607324465667E+00,  2.370969929914179E-03,  2.371007881075865E-03,  5.877079843215543E+00,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  2.411207026247843E-05,  2.370921582301627E-03,  1.292661602459810E+02,  2.215054572040972E+02,  1.705475185640666E+02,  2.459474367952602E+06,  6.125456867219610E+01,  1.458149068375483E+01,  1.458218631788611E+01,  2.370978751507875E-03,  2.371035920714122E-03,  5.877112643246912E+00,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  2.420765795027985E-05,  2.370909815009027E-03,  1.292654504526190E+02,  2.215136675472412E+02,  1.243366980737441E+02,  2.459485367187777E+06,  6.125501591745294E+01,  1.205573590122332E+01,  1.205631530322897E+01,  2.370967210572272E-03,  2.371024606135517E-03,  5.877069732299716E+00,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  2.302490589805146E-05,  2.370906793566204E-03,  1.292646736096369E+02,  2.215211140877775E+02,  9.099073996235545E+01,  2.459496576444435E+06,  6.125524168811206E+01,  3.566649929459397E+02,  3.566648394517881E+02,  2.370961384728976E-03,  2.371015975891747E-03,  5.877048070971304E+00,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  2.568172831923628E-05,  2.370913546420695E-03,  1.292633201959215E+02,  2.215287471258785E+02,  5.251849006723769E+01,  2.459507702015266E+06,  6.125473586594626E+01,  3.464005135380620E+02,  3.463998215401995E+02,  2.370974437142041E-03,  2.371035327863388E-03,  5.877096601768830E+00,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  2.156212958665922E-05,  2.370925751493340E-03,  1.292621859174895E+02,  2.215370957029786E+02,  3.290988499258129E+00,  2.459518652001437E+06,  6.125464139963137E+01,  3.468914187104499E+02,  3.468908583166410E+02,  2.370976874803962E-03,  2.371027998114584E-03,  5.877105665370306E+00,
