            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  9.189461298104967E-03,  4.445339531290724E-03,  2.555860224465338E+00,  3.302882043762430E+02,  2.853817953811691E+02,  2.459297651898402E+06,  1.013375718805608E+02,  1.647851875976629E+02,  1.650585126448110E+02,  4.486568680541853E-03,  4.527797829792982E-03,  3.552482986510726E+00,
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  9.188330068334831E-03,  4.445132868802611E-03,  2.554362291829925E+00,  3.302337891636453E+02,  2.741628795199176E+02,  2.459311746315104E+06,  1.013448125818622E+02,  2.069373988052383E+02,  2.064652569375602E+02,  4.486354979154803E-03,  4.527577089506995E-03,  3.552229175116455E+00,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  9.277735513094472E-03,  4.442736904189372E-03,  2.552821521824455E+00,  3.301847628521908E+02,  2.689481636978007E+02,  2.459322347054848E+06,  1.014130784104170E+02,  2.430651582936583E+02,  2.421223329460630E+02,  4.484341438001560E-03,  4.525945971813747E-03,  3.549838005538950E+00,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  9.319617629499725E-03,  4.447160531552013E-03,  2.551019553173549E+00,  3.301311100187382E+02,  2.558727507046683E+02,  2.459332872469183E+06,  1.012553803095272E+02,  2.870486189397593E+02,  2.860241549705013E+02,  4.488996260237681E-03,  4.530831988923349E-03,  3.555366627427769E+00,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  8.973579719617581E-03,  4.443043839479817E-03,  2.549244388108011E+00,  3.300761162494332E+02,  2.528213097490839E+02,  2.459343494144819E+06,  1.014492699227328E+02,  3.210287885905134E+02,  3.203763888226375E+02,  4.483274863875764E-03,  4.523505888271711E-03,  3.548571618841498E+00,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  9.715087848301386E-03,  4.446019508755512E-03,  2.547087263422134E+00,  3.300228812560546E+02,  2.429584529964828E+02,  2.459354050254126E+06,  1.012337143865000E+02,  1.796480765335209E+00,  1.831809586584144E+00,  4.489636723935506E-03,  4.533253939115500E-03,  3.556127542900942E+00,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  8.930335038403998E-03,  4.443518278927360E-03,  2.545246921409333E+00,  3.299631664617466E+02,  2.334277591038824E+02,  2.459364609557163E+06,  1.014396618855802E+02,  4.224382060812812E+01,  4.293751323691971E+01,  4.483557953617262E-03,  4.523597628307166E-03,  3.548907728084361E+00,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  9.236523953901737E-03,  4.446820906689960E-03,  2.543235880676399E+00,  3.299135703046808E+02,  2.295021306147083E+02,  2.459375222804752E+06,  1.012797215375892E+02,  7.709364277342554E+01,  7.812794171973469E+01,  4.488276984569684E-03,  4.529733062449408E-03,  3.554512142555494E+00,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  9.111743954111792E-03,  4.444341647888752E-03,  2.541006978747764E+00,  3.298581481047621E+02,  2.175906798368045E+02,  2.459385759122599E+06,  1.013836309724676E+02,  1.199244058788499E+02,  1.208241853697123E+02,  4.485209730533868E-03,  4.526077813178983E-03,  3.550869075677156E+00,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  9.159376145735146E-03,  4.444310095686689E-03,  2.538868951967371E+00,  3.298135566702799E+02,  2.112540407427964E+02,  2.459396349551035E+06,  1.013774003415927E+02,  1.571804854799200E+02,  1.575832904432432E+02,  4.485393501932526E-03,  4.526476908178361E-03,  3.551087311244661E+00,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  8.891033777942961E-03,  4.447466820996303E-03,  2.536344718991458E+00,  3.297633277439353E+02,  2.001332450152351E+02,  2.459410444775645E+06,  1.013106278749966E+02,  1.992427631523426E+02,  1.989104734738648E+02,  4.487364127023598E-03,  4.527261433050894E-03,  3.553427784932797E+00,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  9.321006252565885E-03,  4.441817984336962E-03,  2.534237510972099E+00,  3.297149041501493E+02,  1.947326815993122E+02,  2.459421042605981E+06,  1.014379044676484E+02,  2.355756596994197E+02,  2.347004060201774E+02,  4.483609738745878E-03,  4.525401493154793E-03,  3.548969213128953E+00,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  9.137589264628057E-03,  4.448159212943502E-03,  2.531741663698840E+00,  3.296710775928725E+02,  1.811488483602157E+02,  2.459431563512185E+06,  1.012491810903030E+02,  2.800625378334115E+02,  2.790295484796468E+02,  4.489179491269918E-03,  4.530199769596334E-03,  3.555584313110839E+00,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  9.111898205684223E-03,  4.442681819373983E-03,  2.529715716920849E+00,  3.296274554808392E+02,  1.791814282753918E+02,  2.459442195642133E+06,  1.014404294366902E+02,  3.129679429040353E+02,  3.121979513910055E+02,  4.483535336966005E-03,  4.524388854558027E-03,  3.548880875200544E+00,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  9.613955747195348E-03,  4.445513706758541E-03,  2.527431897122321E+00,  3.295927777614949E+02,  1.678249774797319E+02,  2.459452737315360E+06,  1.012665028118320E+02,  3.552085388981446E+02,  3.551154016785239E+02,  4.488667558025267E-03,  4.531821409291994E-03,  3.554976127386690E+00,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  9.131149707496254E-03,  4.443953477647715E-03,  2.525212116248954E+00,  3.295494229162719E+02,  1.604018491949884E+02,  2.459463317145148E+06,  1.013939360899955E+02,  3.354667569686127E+01,  3.413044820321252E+01,  4.484905824152069E-03,  4.525858170656423E-03,  3.550508185030614E+00,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  9.369847014414363E-03,  4.444821446394126E-03,  2.523044906577165E+00,  3.295134493640713E+02,  1.541324602821743E+02,  2.459473907985599E+06,  1.013276124740280E+02,  7.072813274160528E+01,  7.174555010936017E+01,  4.486862663122269E-03,  4.528903879850413E-03,  3.552832157101048E+00,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  9.256032946823882E-03,  4.444895617260490E-03,  2.520955811380446E+00,  3.294732907128923E+02,  1.448348542790376E+02,  2.459484469377506E+06,  1.013425386875558E+02,  1.109318224982282E+02,  1.119183611119272E+02,  4.486422087919632E-03,  4.527948558578773E-03,  3.552308878997970E+00,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  9.382842524348983E-03,  4.442679789604722E-03,  2.519166388428344E+00,  3.294332715862906E+02,  1.369691385786098E+02,  2.459495045466537E+06,  1.013988955982741E+02,  1.497188624676597E+02,  1.502555760761801E+02,  4.484759582527139E-03,  4.526839375449556E-03,  3.550334526583617E+00,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  9.095627636696474E-03,  4.446604252236686E-03,  2.517312598968263E+00,  3.293951843189550E+02,  1.276164597440858E+02,  2.459509158120586E+06,  1.013087304997162E+02,  1.899917338352300E+02,  1.898128951770547E+02,  4.487420155016120E-03,  4.528236057795553E-03,  3.553494335821416E+00,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  9.655172841679478E-03,  4.440693720796804E-03,  2.515450404384350E+00,  3.293524816653623E+02,  1.205714207339777E+02,  2.459519739698404E+06,  1.014250896138933E+02,  2.279751227008766E+02,  2.271598447519669E+02,  4.483987394106818E-03,  4.527281067416830E-03,  3.549417618169763E+00,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  9.259433342694889E-03,  4.446620718993529E-03,  2.513558523787252E+00,  3.293173138331728E+02,  1.090576654247595E+02,  2.459530280930076E+06,  1.012830480145341E+02,  2.703715846236343E+02,  2.693105350359839E+02,  4.488178710594380E-03,  4.529736702195231E-03,  3.554395400386646E+00,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  9.563241253663982E-03,  4.441943561825073E-03,  2.511755975313355E+00,  3.292683879382787E+02,  1.056609175344984E+02,  2.459540899271096E+06,  1.013964022476966E+02,  3.047114725898064E+02,  3.038045026842892E+02,  4.484833102769274E-03,  4.527722643713475E-03,  3.550421829766430E+00,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  9.680413236618326E-03,  4.443761027369810E-03,  2.509936706432630E+00,  3.292236975833393E+02,  9.493697672171359E+01,  2.459551447032012E+06,  1.013162213043594E+02,  3.463190667853999E+02,  3.460535834880343E+02,  4.487198967651605E-03,  4.530636907933400E-03,  3.553231608574708E+00,
2459562.270000000, A.D. 2021-Dec-13 18:28:48.0000,  9.638801247861924E-03,  4.443156322692344E-03,  2.507992614392244E+00,  3.291722738983781E+02,  8.853574421492691E+01,  2.459562036763482E+06,  1.013432925521847E+02,  2.363695670833994E+01,  2.408474085679013E+01,  4.486399839059478E-03,  4.529643355426612E-03,  3.552282454358044E+00,
