            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  2.588869473544271E-04,  1.567774249311268E-04,  2.483303199928230E+01,  7.926120861410278E+01,  3.530723800758607E+02,  2.459200903441307E+06,  2.851150174317428E+02,  2.894507675873754E+02,  2.894227914284061E+02,  1.568180230704096E-04,  1.568586212096924E-04,  1.262648327832064E+00,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  1.815536342651366E-04,  1.567907179200848E-04,  2.482971669052494E+01,  7.927441936770019E+01,  3.593903775984655E+02,  2.459211025033187E+06,  2.851118377123490E+02,  1.679214103927502E+02,  1.679257628373238E+02,  1.568191890137727E-04,  1.568476601074607E-04,  1.262662409560160E+00,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  2.489857832369553E-04,  1.567788943826132E-04,  2.482592648051665E+01,  7.928816354724863E+01,  7.675727823852316E+00,  2.459222416188319E+06,  2.851152444710639E+02,  4.442428547070251E+01,  4.444426111189585E+01,  1.568179398201850E-04,  1.568569852577567E-04,  1.262647322376114E+00,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  2.654452323283193E-04,  1.567763004410354E-04,  2.482162982186169E+01,  7.930282999506925E+01,  3.555810200607406E+02,  2.459233735854486E+06,  2.851152794011817E+02,  3.013077405426943E+02,  3.012817474537907E+02,  1.568179270121044E-04,  1.568595535831734E-04,  1.262647167686334E+00,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  1.848532187959982E-04,  1.567900896715609E-04,  2.481650488440771E+01,  7.931765969644091E+01,  3.563917071023384E+02,  2.459245100795502E+06,  2.851121399637467E+02,  1.852845630257233E+02,  1.852826125064142E+02,  1.568190781829316E-04,  1.568480666943024E-04,  1.262661070993945E+00,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  2.421038971575973E-04,  1.567799551497897E-04,  2.481101476733399E+01,  7.933223699407660E+01,  9.713043481366856E+00,  2.459255246953389E+06,  2.851152947618422E+02,  5.675123319395124E+01,  5.677443851053945E+01,  1.568179213797000E-04,  1.568558876096102E-04,  1.262647099660891E+00,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  2.705154693195397E-04,  1.567754450275451E-04,  2.480505141587873E+01,  7.934712100313601E+01,  3.581742009568652E+02,  2.459266568567309E+06,  2.851154439213012E+02,  3.130793188449124E+02,  3.130566718246912E+02,  1.568178666863495E-04,  1.568602883451538E-04,  1.262646439101239E+00,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  1.915752711199571E-04,  1.567889100253874E-04,  2.479841355975367E+01,  7.936128681885471E+01,  3.539510137790844E+02,  2.459277915845881E+06,  2.851124822865827E+02,  2.020916261678343E+02,  2.020833717552255E+02,  1.568189526587598E-04,  1.568489952921321E-04,  1.262659554968707E+00,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  2.336027290908028E-04,  1.567812488847324E-04,  2.479164975921090E+01,  7.937480350300129E+01,  1.130854164071928E+01,  2.459288076154143E+06,  2.851154022399740E+02,  6.952420967647561E+01,  6.954928988145883E+01,  1.568178819699308E-04,  1.568545150551292E-04,  1.262646623688880E+00,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  2.739911235409633E-04,  1.567748552562731E-04,  2.478453519844611E+01,  7.938820217351370E+01,  8.585334011648846E-01,  2.459299401578092E+06,  2.851155659329874E+02,  3.247659624894384E+02,  3.247478438972613E+02,  1.568178219474997E-04,  1.568607886387263E-04,  1.262645898767285E+00,
