            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  1.307937533486448E-01,  6.630049640281765E-02,  2.888454866591483E+01,  4.181053431920436E+01,  3.717051167774659E+01,  2.459295219794048E+06,  1.445664537229902E+00,  3.500252124313873E+02,  3.469370426152887E+02,  7.627705928051305E-02,  8.625362215820843E-02,  2.490204267511541E+02,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  1.325854825174763E-01,  6.629925781233756E-02,  2.886109968287418E+01,  4.177595927167223E+01,  3.729503254366409E+01,  2.459295268439560E+06,  1.441237219901978E+00,  5.778727742047250E+00,  7.607273718203257E+00,  7.643318906485023E-02,  8.656712031736290E-02,  2.497853892674827E+02,
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  1.345605506430353E-01,  6.629719283894622E-02,  2.883679032656623E+01,  4.170191475791674E+01,  3.744236423698798E+01,  2.459295320565197E+06,  1.436384670337506E+00,  2.142430190261783E+01,  2.807753778894299E+01,  7.660523551151514E-02,  8.691327818408405E-02,  2.506292412013916E+02,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  1.361785200682145E-01,  6.627718874481399E-02,  2.882350042732515E+01,  4.159287689841839E+01,  3.752189800075807E+01,  2.459295331519917E+06,  1.433007026980480E+00,  3.706111569481761E+01,  4.786755757109746E+01,  7.672556226553640E-02,  8.717393578625879E-02,  2.512199823322317E+02,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  1.372481090648566E-01,  6.621701886659037E-02,  2.882879238786638E+01,  4.146665069932639E+01,  3.736509205068872E+01,  2.459295222568540E+06,  1.432296340933447E+00,  5.289388955366450E+01,  6.673974265405677E+01,  7.675094029039707E-02,  8.728486171420378E-02,  2.513446342852367E+02,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  1.379565705765234E-01,  6.609872597188796E-02,  2.885338919083126E+01,  4.134592834397866E+01,  3.687823338576332E+01,  2.459294959788263E+06,  1.434374399982306E+00,  6.906543106856350E+01,  8.460325799582435E+01,  7.667679343730269E-02,  8.725486090271743E-02,  2.509804971452647E+02,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  1.386101808659747E-01,  6.592263760187352E-02,  2.889181689885931E+01,  4.124936558611682E+01,  3.611367572606373E+01,  2.459294582814844E+06,  1.438487784528234E+00,  8.556871220692349E+01,  1.014148489444076E+02,  7.653055113670491E-02,  8.713846467153631E-02,  2.502628134016901E+02,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  1.393637800882926E-01,  6.571380519054290E-02,  2.893506809598812E+01,  4.118630362892151E+01,  3.522891835321683E+01,  2.459294171159591E+06,  1.443453988449897E+00,  1.022757019899732E+02,  1.171543460572012E+02,  7.635491473654743E-02,  8.699602428255196E-02,  2.494017841099310E+02,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  1.401256984301814E-01,  6.551602368226972E-02,  2.897361845544956E+01,  4.115575495837300E+01,  3.439285611910432E+01,  2.459293787791472E+06,  1.448070137090309E+00,  1.190258749509638E+02,  1.318567983671001E+02,  7.619255926437296E-02,  8.686909484647620E-02,  2.486067427116264E+02,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  1.406346025564087E-01,  6.537783958154553E-02,  2.899983028455726E+01,  4.114833681125180E+01,  3.371135970696360E+01,  2.459293443391910E+06,  1.451374157564703E+00,  1.357014635500130E+02,  1.456448812961580E+02,  7.607688158730749E-02,  8.677592359306946E-02,  2.480407950793702E+02,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  1.406081251524899E-01,  6.533807518889967E-02,  2.900936199417589E+01,  4.114962635351433E+01,  3.320458063459490E+01,  2.459293096728500E+06,  1.452766444527651E+00,  1.522546761115134E+02,  1.587282769988450E+02,  7.602826731459755E-02,  8.671845944029542E-02,  2.478030803616540E+02,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  1.398683404783110E-01,  6.541619672002655E-02,  2.900169113751144E+01,  4.114377412209666E+01,  3.282527279407807E+01,  2.459292679251092E+06,  1.452037737584926E+00,  1.686959277189172E+02,  1.713748299994335E+02,  7.605370177445146E-02,  8.669120682887638E-02,  2.479274406454224E+02,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  1.384063528777649E-01,  6.560854366335921E-02,  2.897985694569331E+01,  4.111676009326442E+01,  3.249469271205918E+01,  2.459540515488710E+06,  1.449344328010131E+00,  1.850648806448696E+02,  1.838715121347549E+02,  7.614789626466600E-02,  8.668724886597279E-02,  2.483881801188403E+02,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  1.363835234177733E-01,  6.588959009601601E-02,  2.894967847008319E+01,  4.105896443134712E+01,  3.214104396286543E+01,  2.459540521075334E+06,  1.445155600183660E+00,  2.013983994768425E+02,  1.964866536803711E+02,  7.629496643785089E-02,  8.670034277968575E-02,  2.491081236887218E+02,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  1.340811328216658E-01,  6.621710969722501E-02,  2.891860521564663E+01,  4.096692185677481E+01,  3.173307063027920E+01,  2.459540536841751E+06,  1.440187087366694E+00,  2.177025427411757E+02,  2.094386385432303E+02,  7.647033943607066E-02,  8.672356917491633E-02,  2.499675237737625E+02,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  1.318112110601380E-01,  6.654079707611933E-02,  2.889434374460414E+01,  4.084414642603399E+01,  3.130335695740179E+01,  2.459540521790810E+06,  1.435316579542390E+00,  2.339335744393590E+02,  2.228750673101034E+02,  7.664323465564642E-02,  8.674567223517349E-02,  2.508157469446745E+02,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  1.298090520639505E-01,  6.681355048621598E-02,  2.888338661117097E+01,  4.070087406711517E+01,  3.094988283636790E+01,  2.459540492448232E+06,  1.431473970240079E+00,  2.499991725986735E+02,  2.368725158881904E+02,  7.678033268983869E-02,  8.674711489346140E-02,  2.514890298282006E+02,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  1.281452622300168E-01,  6.700303124969777E-02,  2.888961497838106E+01,  4.055255529408675E+01,  3.080536349575321E+01,  2.459540510593076E+06,  1.429496055265795E+00,  2.657896441743376E+02,  2.514655837352346E+02,  7.685114084609679E-02,  8.669925044249582E-02,  2.518370013501456E+02,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  1.267057467360346E-01,  6.709979598459938E-02,  2.891318374077695E+01,  4.041714909442178E+01,  3.097644128537768E+01,  2.459540645881254E+06,  1.429939106305995E+00,  2.812362639460661E+02,  2.667003239021245E+02,  7.683526570089259E-02,  8.657073541718581E-02,  2.517589724012786E+02,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  1.252740802242061E-01,  6.711829076825968E-02,  2.894997552593085E+01,  4.031108587772904E+01,  3.147834569112070E+01,  2.459540929234509E+06,  1.432864427043301E+00,  2.963704533684846E+02,  2.826830096648551E+02,  7.673065271172387E-02,  8.634301465518805E-02,  2.512449839674334E+02,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  1.237033552012718E-01,  6.708946656090789E-02,  2.899207180177976E+01,  4.024451628428830E+01,  3.220334884915854E+01,  2.459541323401535E+06,  1.437651609231062E+00,  3.113449793206066E+02,  2.995825596149418E+02,  7.656022302392508E-02,  8.603097948694227E-02,  2.504083727159380E+02,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  1.220978483324986E-01,  6.704722290561735E-02,  2.902955115122638E+01,  4.021712760617751E+01,  3.295791999738667E+01,  2.459541734947504E+06,  1.442967065090220E+00,  3.263832720353495E+02,  3.175525948693157E+02,  7.637209087398496E-02,  8.569695884235257E-02,  2.494859437262980E+02,
