            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  5.525293509752327E-02,  9.007796172503848E+00,  2.487999585006379E+00,  1.135947784630648E+02,  3.388142673468323E+02,  2.463566300299297E+06,  3.348534222077641E-02,  2.196858247047576E+02,  2.158499374463446E+02,  9.534611439553608E+00,  1.006142670660337E+01,  1.075097269803721E+04,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  5.525275111726075E-02,  9.007851027411583E+00,  2.487995982700862E+00,  1.135947564844974E+02,  3.388045874395644E+02,  2.463566021674656E+06,  3.348504613016546E-02,  2.200633243124993E+02,  2.161960478039160E+02,  9.534667645832569E+00,  1.006148426425355E+01,  1.075106776322130E+04,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  5.525229193005608E-02,  9.007910486013309E+00,  2.487992123660025E+00,  1.135947323803136E+02,  3.387949555644352E+02,  2.463565746549069E+06,  3.348473900560028E-02,  2.204407460890112E+02,  2.165422482389708E+02,  9.534725947539862E+00,  1.006154140906641E+01,  1.075116637283004E+04,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  5.525156695208269E-02,  9.007974318290428E+00,  2.487988024299343E+00,  1.135947061788094E+02,  3.387853813941842E+02,  2.463565475122283E+06,  3.348442162980664E-02,  2.208180797238022E+02,  2.168885302847201E+02,  9.534786196182605E+00,  1.006159807407478E+01,  1.075126827573873E+04,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  5.525058576019527E-02,  9.008042292559628E+00,  2.487983701170764E+00,  1.135946779159046E+02,  3.387758743438219E+02,  2.463565207585284E+06,  3.348409478621993E-02,  2.211953152323475E+02,  2.172348857184171E+02,  9.534848243126961E+00,  1.006165419369430E+01,  1.075137322058217E+04,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  5.524935803592912E-02,  9.008114176702113E+00,  2.487979170897955E+00,  1.135946476348281E+02,  3.387664435286370E+02,  2.463564944119532E+06,  3.348375925510121E-02,  2.215724429979564E+02,  2.175813066036076E+02,  9.534911940334721E+00,  1.006170970396733E+01,  1.075148095700021E+04,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  5.524789351839770E-02,  9.008189739080919E+00,  2.487974450054063E+00,  1.135946153853683E+02,  3.387570977529455E+02,  2.463564684896997E+06,  3.348341581092037E-02,  2.219494537810051E+02,  2.179277853020874E+02,  9.534977140859482E+00,  1.006176454263804E+01,  1.075159123647679E+04,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  5.524620197103932E-02,  9.008268749300440E+00,  2.487969555132219E+00,  1.135945812236821E+02,  3.387478454858544E+02,  2.463564430079750E+06,  3.348306521988374E-02,  2.223263387425181E+02,  2.182743144982974E+02,  9.535043699315514E+00,  1.006181864933059E+01,  1.075170381313285E+04,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  5.524429312521092E-02,  9.008350979349180E+00,  2.487964502464753E+00,  1.135945452117170E+02,  3.387386948344682E+02,  2.463564179819619E+06,  3.348270823655663E-02,  2.227030894689878E+02,  2.186208872266767E+02,  9.535111472518555E+00,  1.006187196568793E+01,  1.075181844480996E+04,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  5.524217663123627E-02,  9.008436204461267E+00,  2.487959308093430E+00,  1.135945074162190E+02,  3.387296535451810E+02,  2.463563934258586E+06,  3.348234560165861E-02,  2.230796979674065E+02,  2.189674968713541E+02,  9.535180319904100E+00,  1.006192443534693E+01,  1.075193489377778E+04,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  5.523986203570163E-02,  9.008524203466823E+00,  2.487953987669888E+00,  1.135944679078705E+02,  3.387207290197425E+02,  2.463563693529431E+06,  3.348197804131443E-02,  2.234561566459636E+02,  2.193141371509471E+02,  9.535250103669432E+00,  1.006197600387204E+01,  1.075205292697418E+04,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  5.523735878254860E-02,  9.008614758787752E+00,  2.487948556432599E+00,  1.135944267609323E+02,  3.387119283256087E+02,  2.463563457756064E+06,  3.348160626701679E-02,  2.238324583022003E+02,  2.196608021085725E+02,  9.535320688780580E+00,  1.006202661877341E+01,  1.075217231601702E+04,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  5.523467621651390E-02,  9.008707656550143E+00,  2.487943029238374E+00,  1.135943840532906E+02,  3.387032581789243E+02,  2.463563227053073E+06,  3.348123097481515E-02,  2.242085961406258E+02,  2.200074861288251E+02,  9.535391943126276E+00,  1.006207622970241E+01,  1.075229283746451E+04,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  5.523182355446892E-02,  9.008802687329425E+00,  2.487937420557826E+00,  1.135943398662397E+02,  3.386947249063383E+02,  2.463563001524868E+06,  3.348085284268405E-02,  2.245845638109910E+02,  2.203541839761945E+02,  9.535463738017651E+00,  1.006212478870588E+01,  1.075241427366042E+04,
