            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  6.073738553537833E-03,  1.208443102834758E-03,  2.397766924078994E+00,  3.296124171113635E+02,  1.906336088832592E+02,  2.459310267405580E+06,  7.183736220215008E+02,  3.374390598364941E+02,  3.371701448256030E+02,  1.215827722547656E-03,  1.223212342260554E-03,  5.011319861480454E-01,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  4.703364600336882E-03,  1.208872619632804E-03,  2.229534952063242E+00,  3.281026473538895E+02,  2.077197229438239E+02,  2.459321248983053E+06,  7.194761993081388E+02,  3.204410022842353E+02,  3.200961892028264E+02,  1.214585256934360E-03,  1.220297894235916E-03,  5.003640153019411E-01,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  4.816962286864978E-03,  1.212418580546155E-03,  2.051874266390997E+00,  3.286940803969813E+02,  2.085371521367293E+02,  2.459332211147904E+06,  7.161994978745789E+02,  3.176383008833658E+02,  3.172647106388513E+02,  1.218287023191445E-03,  1.224155465836735E-03,  5.026532426626238E-01,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  3.540149010478648E-03,  1.210581435441648E-03,  1.907272343862908E+00,  3.317491027171736E+02,  2.423739888045278E+02,  2.459343222070630E+06,  7.192123438497265E+02,  2.793974193132897E+02,  2.789969062993006E+02,  1.214882299813179E-03,  1.219183164184711E-03,  5.005475824747788E-01,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  3.642484425703071E-04,  1.215783086806451E-03,  1.839213035705841E+00,  3.368037460369239E+02,  2.370837805547081E+02,  2.459354182009537E+06,  7.180206978994944E+02,  2.781387925019416E+02,  2.780974704469165E+02,  1.216226095267466E-03,  1.216669103728480E-03,  5.013783043485346E-01,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  4.790083342463792E-04,  1.216899342595861E-03,  1.871616164600237E+00,  3.422425163399859E+02,  1.946742378624193E+02,  2.459365090440035E+06,  7.169094978365002E+02,  3.138023269315007E+02,  3.137626944084268E+02,  1.217482526873032E-03,  1.218065711150203E-03,  5.021554339653933E-01,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  1.942635685893324E-03,  1.212303907524308E-03,  1.992400940050256E+00,  3.461389117034404E+02,  4.485765893406919E+01,  2.459375847375164E+06,  7.194066323671559E+02,  9.828881352135235E+01,  9.850902015150028E+01,  1.214663556295121E-03,  1.217023205065934E-03,  5.004124007245330E-01,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  3.861697259964797E-03,  1.212576186718900E-03,  2.163094996709843E+00,  3.475985856401992E+02,  8.457423930888601E+01,  2.459386864321599E+06,  7.170911230839390E+02,  5.570249186845661E+01,  5.606906047975067E+01,  1.217276941749472E-03,  1.221977696780044E-03,  5.020282477515208E-01,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  5.178004425551305E-03,  1.210986901153121E-03,  2.338756148479329E+00,  3.467598619812755E+02,  9.806379297004125E+01,  2.459397841906112E+06,  7.170795540820050E+02,  4.165793909524908E+01,  4.205424484927422E+01,  1.217290034338103E-03,  1.223593167523085E-03,  5.020363472235195E-01,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  5.570517602608285E-03,  1.209344273460634E-03,  2.483536958524180E+00,  3.442529344596430E+02,  1.138712342650530E+02,  2.459408820434012E+06,  7.181158266310081E+02,  2.697673096327297E+01,  2.726810407209693E+01,  1.216118683996698E-03,  1.222893094532762E-03,  5.013118868148551E-01,
