            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  4.377095614276571E-03,  2.806036133266559E-03,  2.247382103742809E+00,  3.369963553949844E+02,  7.530768414232311E+00,  2.459419267006539E+06,  2.035308418695464E+02,  1.117371013371076E+02,  1.122020664476981E+02,  2.818372418820375E-03,  2.830708704374191E-03,  1.768773698832057E+00,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  3.599527038785685E-03,  2.811355957019049E-03,  2.246762895840240E+00,  3.369765912873841E+02,  3.514948670086679E+02,  2.459431572990699E+06,  2.031912169358319E+02,  1.976521075620259E+02,  1.975275640782065E+02,  2.821512065990843E-03,  2.831668174962636E-03,  1.771730124111065E+00,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  3.866655866679279E-03,  2.810442312024163E-03,  2.246108982884881E+00,  3.369584896242385E+02,  3.409481245466599E+02,  2.459442135438418E+06,  2.032085621140986E+02,  2.780178590446826E+02,  2.775788125614862E+02,  2.821351507382147E-03,  2.832260702740131E-03,  1.771578895370882E+00,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  4.427228233831995E-03,  2.806552563194341E-03,  2.245410059571205E+00,  3.369377718321084E+02,  3.451155389264412E+02,  2.459452769957510E+06,  2.034592991505754E+02,  3.437319009778180E+02,  3.435890247248192E+02,  2.819033065976137E-03,  2.831513568757933E-03,  1.769395655558474E+00,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  4.730657045128436E-03,  2.809270670562855E-03,  2.244644011922317E+00,  3.369233187662488E+02,  3.443267941641341E+02,  2.459463380369706E+06,  2.030712124099106E+02,  5.434800824328321E+01,  5.479001710209615E+01,  2.822623534471950E-03,  2.835976398381044E-03,  1.772777124476510E+00,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  3.887161056538321E-03,  2.808878876152097E-03,  2.244000022783216E+00,  3.369030632950640E+02,  3.294212099665535E+02,  2.459473921958184E+06,  2.033719663425074E+02,  1.391149292294409E+02,  1.394054180093447E+02,  2.819840048574583E-03,  2.830801220997070E-03,  1.770155476560169E+00,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  3.838754103860078E-03,  2.809550730653405E-03,  2.243122165025134E+00,  3.368865854699906E+02,  3.155583618079245E+02,  2.459486238706818E+06,  2.033138408898679E+02,  2.228227654143055E+02,  2.225248087057003E+02,  2.820377466226315E-03,  2.831204201799226E-03,  1.770661546820153E+00,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  4.494549834273918E-03,  2.807069347386338E-03,  2.242300741721710E+00,  3.368688155755815E+02,  3.082263656951249E+02,  2.459496816925995E+06,  2.033824850284304E+02,  3.000172182995241E+02,  2.995700079349364E+02,  2.819742822019742E-03,  2.832416296653146E-03,  1.770063926348803E+00,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  4.983202577704667E-03,  2.808125951264841E-03,  2.241375620381165E+00,  3.368528736119675E+02,  3.031894825958169E+02,  2.459507406739620E+06,  2.031180614991812E+02,  1.488050639452837E+01,  1.502803771144808E+01,  2.822189493222236E-03,  2.836253035179631E-03,  1.772368234232342E+00,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  4.188738278417010E-03,  2.805627470711585E-03,  2.240483189318911E+00,  3.368388834802796E+02,  2.919611559107932E+02,  2.459517966757905E+06,  2.036330853361333E+02,  9.596048183807329E+01,  9.643761597575160E+01,  2.817428943172571E-03,  2.829230415633558E-03,  1.767885603686428E+00,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  3.177780640098895E-03,  2.813974631305795E-03,  2.239468212018227E+00,  3.368251588823422E+02,  2.861534481501713E+02,  2.459528550711742E+06,  2.030364901546050E+02,  1.716243611601925E+02,  1.716771959869843E+02,  2.822945332330934E-03,  2.831916033356073E-03,  1.773080295694005E+00,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  3.797307312362640E-03,  2.808843266581942E-03,  2.238651528789458E+00,  3.368144276111942E+02,  2.758200261985572E+02,  2.459540886032763E+06,  2.034033524848411E+02,  2.517827522381696E+02,  2.513700389682924E+02,  2.819549964278870E-03,  2.830256661975798E-03,  1.769882332823543E+00,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  4.688153061552210E-03,  2.807397470491277E-03,  2.237652657031777E+00,  3.368024216504797E+02,  2.696290960310687E+02,  2.459551470180812E+06,  2.032875130178732E+02,  3.278438160427017E+02,  3.275564663753835E+02,  2.820620973342933E-03,  2.833844476194588E-03,  1.770890866121956E+00,
2459562.270000000, A.D. 2021-Dec-13 18:28:48.0000,  4.728881468235932E-03,  2.807982636044980E-03,  2.236826398141488E+00,  3.367939482578612E+02,  2.671204558256135E+02,  2.459562072309040E+06,  2.032114967747309E+02,  4.017307581465931E+01,  4.052423186025260E+01,  2.821324344453348E-03,  2.834666052861717E-03,  1.771553311272916E+00,
2459573.228000000, A.D. 2021-Dec-24 17:28:19.2000,  3.768013446395366E-03,  2.810428462778750E-03,  2.235855314970808E+00,  3.367823948643673E+02,  2.610326368754236E+02,  2.459572656662436E+06,  2.032402493332261E+02,  1.161187890153645E+02,  1.165056741039614E+02,  2.821058248190998E-03,  2.831688033603246E-03,  1.771302688227644E+00,
2459584.186000000, A.D. 2022-Jan-04 16:27:50.4000,  3.914110499430757E-03,  2.808183131434830E-03,  2.234889198951093E+00,  3.367757503396582E+02,  2.471553583902295E+02,  2.459584973329931E+06,  2.034392947801093E+02,  1.998261540588321E+02,  1.996747266130982E+02,  2.819217861667365E-03,  2.830252591899899E-03,  1.769569641838917E+00,
2459595.144000000, A.D. 2022-Jan-15 15:27:21.6000,  4.545254074328015E-03,  2.808251651515505E-03,  2.234031979136572E+00,  3.367681760267833E+02,  2.314948243572554E+02,  2.459595511296369E+06,  2.032385308695865E+02,  2.853512254913462E+02,  2.848482109159012E+02,  2.821074150291098E-03,  2.833896649066689E-03,  1.771317665305324E+00,
